source_variant,model_name,doc_id,system,language_locale,aspect,human_score,raw_output,judge_score,file_name,prompt_id,source_variant_original
prompt_2,qwen/qwen-2.5-7b-instruct,453dbf627af720e73ca10e171bd55725,Mistral-Medium,English (United States),instruction_following,6,7,7,openrouter_aspect_specific_prompt_full_english_2.csv,prompt_2,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_2,qwen/qwen-2.5-7b-instruct,38b0d67f9db7712c2c589f4ced8943f1,CommandA,English (United States),instruction_following,6,6,6,openrouter_aspect_specific_prompt_full_english_2.csv,prompt_2,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_2,qwen/qwen-2.5-7b-instruct,95641032115fac92e1ea4efa811faae8,Gemma-3-12B,English (United States),instruction_following,6,6,6,openrouter_aspect_specific_prompt_full_english_2.csv,prompt_2,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_2,qwen/qwen-2.5-7b-instruct,d48c3ed115b970b0947d892881d35aa9,DeepSeek-V3,English (United States),instruction_following,6,7,7,openrouter_aspect_specific_prompt_full_english_2.csv,prompt_2,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_2,qwen/qwen-2.5-7b-instruct,7ce9fab7d8a5d11cac47de7ded5fb87c,Llama-4-Maverick,English (United States),instruction_following,6,7,7,openrouter_aspect_specific_prompt_full_english_2.csv,prompt_2,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_2,qwen/qwen-2.5-7b-instruct,25206396b6f90a56a632de9594cfa279,AyaExpanse-32B,English (United States),instruction_following,6,7,7,openrouter_aspect_specific_prompt_full_english_2.csv,prompt_2,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_2,qwen/qwen-2.5-7b-instruct,12f396cdef01341d9b307c7048b8d77a,Claude-4,English (United States),instruction_following,3,6,6,openrouter_aspect_specific_prompt_full_english_2.csv,prompt_2,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_2,qwen/qwen-2.5-7b-instruct,170d490a7ae53347e8fe3eabe4e28001,Llama-4-Maverick,English (United States),instruction_following,5,7,7,openrouter_aspect_specific_prompt_full_english_2.csv,prompt_2,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_2,qwen/qwen-2.5-7b-instruct,12f396cdef01341d9b307c7048b8d77a,Mistral-7B,English (United States),instruction_following,6,6,6,openrouter_aspect_specific_prompt_full_english_2.csv,prompt_2,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_2,qwen/qwen-2.5-7b-instruct,7ce9fab7d8a5d11cac47de7ded5fb87c,AyaExpanse-8B,English (United States),instruction_following,6,7,7,openrouter_aspect_specific_prompt_full_english_2.csv,prompt_2,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_2,qwen/qwen-2.5-7b-instruct,22645d3694ea307a2d88a0b1669a4550,AyaExpanse-8B,English (United States),instruction_following,6,4,4,openrouter_aspect_specific_prompt_full_english_2.csv,prompt_2,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_2,qwen/qwen-2.5-7b-instruct,22645d3694ea307a2d88a0b1669a4550,DeepSeek-V3,English (United States),instruction_following,6,5,5,openrouter_aspect_specific_prompt_full_english_2.csv,prompt_2,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_2,qwen/qwen-2.5-7b-instruct,df85068ad8d348d04f95ee17882f0da4,Mistral-Medium,English (United States),instruction_following,6,7,7,openrouter_aspect_specific_prompt_full_english_2.csv,prompt_2,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_2,qwen/qwen-2.5-7b-instruct,22645d3694ea307a2d88a0b1669a4550,Claude-4,English (United States),instruction_following,5,7,7,openrouter_aspect_specific_prompt_full_english_2.csv,prompt_2,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_2,qwen/qwen-2.5-7b-instruct,44ea53138d50a0f07b1fb8d5fa927a6d,AyaExpanse-8B,English (United States),instruction_following,6,6,6,openrouter_aspect_specific_prompt_full_english_2.csv,prompt_2,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_2,qwen/qwen-2.5-7b-instruct,453dbf627af720e73ca10e171bd55725,Gemma-3-12B,English (United States),instruction_following,6,4,4,openrouter_aspect_specific_prompt_full_english_2.csv,prompt_2,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_2,qwen/qwen-2.5-7b-instruct,14e076d13751e87d8c09f7f13125e755,Gemini-2,English (United States),instruction_following,5,7,7,openrouter_aspect_specific_prompt_full_english_2.csv,prompt_2,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_2,qwen/qwen-2.5-7b-instruct,38b0d67f9db7712c2c589f4ced8943f1,Qwen3-235B,English (United States),instruction_following,6,7,7,openrouter_aspect_specific_prompt_full_english_2.csv,prompt_2,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_2,qwen/qwen-2.5-7b-instruct,f41fcb5561abc3e4c98c32d80bd0ac2e,Mistral-Medium,English (United States),instruction_following,6,7,7,openrouter_aspect_specific_prompt_full_english_2.csv,prompt_2,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_2,qwen/qwen-2.5-7b-instruct,d48c3ed115b970b0947d892881d35aa9,Qwen3-235B,English (United States),instruction_following,6,7,7,openrouter_aspect_specific_prompt_full_english_2.csv,prompt_2,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_2,qwen/qwen-2.5-7b-instruct,22645d3694ea307a2d88a0b1669a4550,Llama-4-Maverick,English (United States),instruction_following,5,6,6,openrouter_aspect_specific_prompt_full_english_2.csv,prompt_2,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_2,qwen/qwen-2.5-7b-instruct,95641032115fac92e1ea4efa811faae8,Gemma-3-27B,English (United States),instruction_following,5,6,6,openrouter_aspect_specific_prompt_full_english_2.csv,prompt_2,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_2,qwen/qwen-2.5-7b-instruct,df85068ad8d348d04f95ee17882f0da4,AyaExpanse-32B,English (United States),instruction_following,5,7,7,openrouter_aspect_specific_prompt_full_english_2.csv,prompt_2,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_2,qwen/qwen-2.5-7b-instruct,24223944994a18d516282ccef47ac54d,Qwen2,English (United States),instruction_following,6,7,7,openrouter_aspect_specific_prompt_full_english_2.csv,prompt_2,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_2,qwen/qwen-2.5-7b-instruct,12f396cdef01341d9b307c7048b8d77a,DeepSeek-V3,English (United States),instruction_following,6,6,6,openrouter_aspect_specific_prompt_full_english_2.csv,prompt_2,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_2,qwen/qwen-2.5-7b-instruct,38b0d67f9db7712c2c589f4ced8943f1,GPT-4,English (United States),instruction_following,6,2,2,openrouter_aspect_specific_prompt_full_english_2.csv,prompt_2,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_2,qwen/qwen-2.5-7b-instruct,44ea53138d50a0f07b1fb8d5fa927a6d,Gemini-2,English (United States),instruction_following,7,6,6,openrouter_aspect_specific_prompt_full_english_2.csv,prompt_2,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_2,qwen/qwen-2.5-7b-instruct,7ce9fab7d8a5d11cac47de7ded5fb87c,GPT-4,English (United States),instruction_following,6,7,7,openrouter_aspect_specific_prompt_full_english_2.csv,prompt_2,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_2,qwen/qwen-2.5-7b-instruct,14e076d13751e87d8c09f7f13125e755,DeepSeek-V3,English (United States),instruction_following,6,6,6,openrouter_aspect_specific_prompt_full_english_2.csv,prompt_2,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_2,qwen/qwen-2.5-7b-instruct,25206396b6f90a56a632de9594cfa279,Gemma-3-27B,English (United States),instruction_following,5,2,2,openrouter_aspect_specific_prompt_full_english_2.csv,prompt_2,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_2,qwen/qwen-2.5-7b-instruct,22645d3694ea307a2d88a0b1669a4550,Qwen2,English (United States),instruction_following,6,7,7,openrouter_aspect_specific_prompt_full_english_2.csv,prompt_2,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_2,qwen/qwen-2.5-7b-instruct,25206396b6f90a56a632de9594cfa279,AyaExpanse-8B,English (United States),instruction_following,6,7,7,openrouter_aspect_specific_prompt_full_english_2.csv,prompt_2,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_2,qwen/qwen-2.5-7b-instruct,df85068ad8d348d04f95ee17882f0da4,Gemma-3-12B,English (United States),instruction_following,5,2,2,openrouter_aspect_specific_prompt_full_english_2.csv,prompt_2,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_2,qwen/qwen-2.5-7b-instruct,25206396b6f90a56a632de9594cfa279,Gemini-2,English (United States),instruction_following,6,7,7,openrouter_aspect_specific_prompt_full_english_2.csv,prompt_2,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_2,qwen/qwen-2.5-7b-instruct,b15d69d9ac2994c645e9c261a9036af5,GPT-4,English (United States),instruction_following,6,6,6,openrouter_aspect_specific_prompt_full_english_2.csv,prompt_2,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_2,qwen/qwen-2.5-7b-instruct,f41fcb5561abc3e4c98c32d80bd0ac2e,AyaExpanse-32B,English (United States),instruction_following,5,7,7,openrouter_aspect_specific_prompt_full_english_2.csv,prompt_2,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_2,qwen/qwen-2.5-7b-instruct,170d490a7ae53347e8fe3eabe4e28001,CommandR7B,English (United States),instruction_following,6,7,7,openrouter_aspect_specific_prompt_full_english_2.csv,prompt_2,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_2,qwen/qwen-2.5-7b-instruct,7ce9fab7d8a5d11cac47de7ded5fb87c,DeepSeek-V3,English (United States),instruction_following,6,7,7,openrouter_aspect_specific_prompt_full_english_2.csv,prompt_2,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_2,qwen/qwen-2.5-7b-instruct,7ce9fab7d8a5d11cac47de7ded5fb87c,Qwen2,English (United States),instruction_following,6,7,7,openrouter_aspect_specific_prompt_full_english_2.csv,prompt_2,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_2,qwen/qwen-2.5-7b-instruct,14e076d13751e87d8c09f7f13125e755,CommandR7B,English (United States),instruction_following,6,6,6,openrouter_aspect_specific_prompt_full_english_2.csv,prompt_2,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_2,qwen/qwen-2.5-7b-instruct,453dbf627af720e73ca10e171bd55725,CommandR7B,English (United States),instruction_following,6,7,7,openrouter_aspect_specific_prompt_full_english_2.csv,prompt_2,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_2,qwen/qwen-2.5-7b-instruct,170d490a7ae53347e8fe3eabe4e28001,Gemma-3-12B,English (United States),instruction_following,4,7,7,openrouter_aspect_specific_prompt_full_english_2.csv,prompt_2,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_2,qwen/qwen-2.5-7b-instruct,14e076d13751e87d8c09f7f13125e755,Llama-4-Maverick,English (United States),instruction_following,6,7,7,openrouter_aspect_specific_prompt_full_english_2.csv,prompt_2,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_2,qwen/qwen-2.5-7b-instruct,22645d3694ea307a2d88a0b1669a4550,GPT-4,English (United States),instruction_following,6,4,4,openrouter_aspect_specific_prompt_full_english_2.csv,prompt_2,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_2,qwen/qwen-2.5-7b-instruct,14e076d13751e87d8c09f7f13125e755,CommandA,English (United States),instruction_following,6,6,6,openrouter_aspect_specific_prompt_full_english_2.csv,prompt_2,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_2,qwen/qwen-2.5-7b-instruct,170d490a7ae53347e8fe3eabe4e28001,Mistral-Medium,English (United States),instruction_following,6,7,7,openrouter_aspect_specific_prompt_full_english_2.csv,prompt_2,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_2,qwen/qwen-2.5-7b-instruct,95641032115fac92e1ea4efa811faae8,GPT-4,English (United States),instruction_following,6,6,6,openrouter_aspect_specific_prompt_full_english_2.csv,prompt_2,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_2,qwen/qwen-2.5-7b-instruct,170d490a7ae53347e8fe3eabe4e28001,AyaExpanse-8B,English (United States),instruction_following,6,7,7,openrouter_aspect_specific_prompt_full_english_2.csv,prompt_2,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_2,qwen/qwen-2.5-7b-instruct,14e076d13751e87d8c09f7f13125e755,Claude-4,English (United States),instruction_following,5,6,6,openrouter_aspect_specific_prompt_full_english_2.csv,prompt_2,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_2,qwen/qwen-2.5-7b-instruct,25206396b6f90a56a632de9594cfa279,Mistral-7B,English (United States),instruction_following,6,7,7,openrouter_aspect_specific_prompt_full_english_2.csv,prompt_2,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_2,qwen/qwen-2.5-7b-instruct,170d490a7ae53347e8fe3eabe4e28001,Gemini-2,English (United States),instruction_following,6,7,7,openrouter_aspect_specific_prompt_full_english_2.csv,prompt_2,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_2,qwen/qwen-2.5-7b-instruct,170d490a7ae53347e8fe3eabe4e28001,Llama-3,English (United States),instruction_following,6,7,7,openrouter_aspect_specific_prompt_full_english_2.csv,prompt_2,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_2,qwen/qwen-2.5-7b-instruct,12f396cdef01341d9b307c7048b8d77a,CommandA,English (United States),instruction_following,6,6,6,openrouter_aspect_specific_prompt_full_english_2.csv,prompt_2,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_2,qwen/qwen-2.5-7b-instruct,22645d3694ea307a2d88a0b1669a4550,Llama-3,English (United States),instruction_following,6,7,7,openrouter_aspect_specific_prompt_full_english_2.csv,prompt_2,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_2,qwen/qwen-2.5-7b-instruct,7ce9fab7d8a5d11cac47de7ded5fb87c,Gemini-2,English (United States),instruction_following,6,7,7,openrouter_aspect_specific_prompt_full_english_2.csv,prompt_2,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_2,qwen/qwen-2.5-7b-instruct,170d490a7ae53347e8fe3eabe4e28001,Mistral-7B,English (United States),instruction_following,6,6,6,openrouter_aspect_specific_prompt_full_english_2.csv,prompt_2,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_2,qwen/qwen-2.5-7b-instruct,44ea53138d50a0f07b1fb8d5fa927a6d,Gemma-3-12B,English (United States),instruction_following,6,6,6,openrouter_aspect_specific_prompt_full_english_2.csv,prompt_2,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_2,qwen/qwen-2.5-7b-instruct,f41fcb5561abc3e4c98c32d80bd0ac2e,Llama-4-Maverick,English (United States),instruction_following,6,7,7,openrouter_aspect_specific_prompt_full_english_2.csv,prompt_2,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_2,qwen/qwen-2.5-7b-instruct,38b0d67f9db7712c2c589f4ced8943f1,AyaExpanse-32B,English (United States),instruction_following,6,6,6,openrouter_aspect_specific_prompt_full_english_2.csv,prompt_2,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_2,qwen/qwen-2.5-7b-instruct,df85068ad8d348d04f95ee17882f0da4,Llama-4-Maverick,English (United States),instruction_following,6,7,7,openrouter_aspect_specific_prompt_full_english_2.csv,prompt_2,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_2,qwen/qwen-2.5-7b-instruct,22645d3694ea307a2d88a0b1669a4550,CommandR7B,English (United States),instruction_following,2,4,4,openrouter_aspect_specific_prompt_full_english_2.csv,prompt_2,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_2,qwen/qwen-2.5-7b-instruct,24223944994a18d516282ccef47ac54d,CommandA,English (United States),instruction_following,6,7,7,openrouter_aspect_specific_prompt_full_english_2.csv,prompt_2,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_2,qwen/qwen-2.5-7b-instruct,44ea53138d50a0f07b1fb8d5fa927a6d,Claude-4,English (United States),instruction_following,6,6,6,openrouter_aspect_specific_prompt_full_english_2.csv,prompt_2,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_2,qwen/qwen-2.5-7b-instruct,7ce9fab7d8a5d11cac47de7ded5fb87c,CommandR7B,English (United States),instruction_following,6,7,7,openrouter_aspect_specific_prompt_full_english_2.csv,prompt_2,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_2,qwen/qwen-2.5-7b-instruct,b15d69d9ac2994c645e9c261a9036af5,Llama-3,English (United States),instruction_following,6,7,7,openrouter_aspect_specific_prompt_full_english_2.csv,prompt_2,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_2,qwen/qwen-2.5-7b-instruct,df85068ad8d348d04f95ee17882f0da4,Qwen3-235B,English (United States),instruction_following,6,7,7,openrouter_aspect_specific_prompt_full_english_2.csv,prompt_2,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_2,qwen/qwen-2.5-7b-instruct,38b0d67f9db7712c2c589f4ced8943f1,Claude-4,English (United States),instruction_following,5,6,6,openrouter_aspect_specific_prompt_full_english_2.csv,prompt_2,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_2,qwen/qwen-2.5-7b-instruct,b15d69d9ac2994c645e9c261a9036af5,Claude-4,English (United States),instruction_following,6,7,7,openrouter_aspect_specific_prompt_full_english_2.csv,prompt_2,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_2,qwen/qwen-2.5-7b-instruct,14e076d13751e87d8c09f7f13125e755,Qwen2,English (United States),instruction_following,6,7,7,openrouter_aspect_specific_prompt_full_english_2.csv,prompt_2,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_2,qwen/qwen-2.5-7b-instruct,38b0d67f9db7712c2c589f4ced8943f1,Gemini-2,English (United States),instruction_following,5,7,7,openrouter_aspect_specific_prompt_full_english_2.csv,prompt_2,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_2,qwen/qwen-2.5-7b-instruct,d48c3ed115b970b0947d892881d35aa9,CommandA,English (United States),instruction_following,6,7,7,openrouter_aspect_specific_prompt_full_english_2.csv,prompt_2,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_2,qwen/qwen-2.5-7b-instruct,22645d3694ea307a2d88a0b1669a4550,Qwen3-235B,English (United States),instruction_following,6,6,6,openrouter_aspect_specific_prompt_full_english_2.csv,prompt_2,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_2,qwen/qwen-2.5-7b-instruct,b15d69d9ac2994c645e9c261a9036af5,Qwen3-235B,English (United States),instruction_following,6,7,7,openrouter_aspect_specific_prompt_full_english_2.csv,prompt_2,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_2,qwen/qwen-2.5-7b-instruct,df85068ad8d348d04f95ee17882f0da4,Gemini-2,English (United States),instruction_following,5,7,7,openrouter_aspect_specific_prompt_full_english_2.csv,prompt_2,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_2,qwen/qwen-2.5-7b-instruct,df85068ad8d348d04f95ee17882f0da4,Mistral-7B,English (United States),instruction_following,6,7,7,openrouter_aspect_specific_prompt_full_english_2.csv,prompt_2,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_2,qwen/qwen-2.5-7b-instruct,170d490a7ae53347e8fe3eabe4e28001,Qwen2,English (United States),instruction_following,5,7,7,openrouter_aspect_specific_prompt_full_english_2.csv,prompt_2,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_2,qwen/qwen-2.5-7b-instruct,b9b10ffcbee1477b164fd32d4ef7fb40,Llama-4-Maverick,English (United States),instruction_following,7,7,7,openrouter_aspect_specific_prompt_full_english_2.csv,prompt_2,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_2,qwen/qwen-2.5-7b-instruct,d48c3ed115b970b0947d892881d35aa9,Llama-4-Maverick,English (United States),instruction_following,6,7,7,openrouter_aspect_specific_prompt_full_english_2.csv,prompt_2,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_2,qwen/qwen-2.5-7b-instruct,95641032115fac92e1ea4efa811faae8,AyaExpanse-32B,English (United States),instruction_following,6,7,7,openrouter_aspect_specific_prompt_full_english_2.csv,prompt_2,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_3,qwen/qwen-2.5-7b-instruct,fd3d2779b04a00f64e86ebda4403eb34,AyaExpanse-8B,English (United States),coherence,7,7,7,openrouter_aspect_specific_prompt_full_english_3.csv,prompt_3,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_3,qwen/qwen-2.5-7b-instruct,e4c27cfc2c87eba9a17d237c0988dcbd,Mistral-7B,English (United States),coherence,7,7,7,openrouter_aspect_specific_prompt_full_english_3.csv,prompt_3,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_3,qwen/qwen-2.5-7b-instruct,aec42313c4c01a4d1e2240d54ab41992,Gemma-3-27B,English (United States),coherence,6,5,5,openrouter_aspect_specific_prompt_full_english_3.csv,prompt_3,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_3,qwen/qwen-2.5-7b-instruct,b9b10ffcbee1477b164fd32d4ef7fb40,CommandR7B,English (United States),coherence,6,7,7,openrouter_aspect_specific_prompt_full_english_3.csv,prompt_3,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_3,qwen/qwen-2.5-7b-instruct,104373856e995a074579797ebe34fcb2,GPT-4,English (United States),coherence,7,6,6,openrouter_aspect_specific_prompt_full_english_3.csv,prompt_3,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_3,qwen/qwen-2.5-7b-instruct,13ae1b97872d056d111cbf8dfd1617c2,Claude-4,English (United States),coherence,7,6,6,openrouter_aspect_specific_prompt_full_english_3.csv,prompt_3,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_3,qwen/qwen-2.5-7b-instruct,34ff7b0c7d176187b5f56965bc072870,DeepSeek-V3,English (United States),coherence,7,7,7,openrouter_aspect_specific_prompt_full_english_3.csv,prompt_3,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_3,qwen/qwen-2.5-7b-instruct,c145f96bc4b6c5d0d18e06e89cb629bd,Claude-4,English (United States),coherence,7,7,7,openrouter_aspect_specific_prompt_full_english_3.csv,prompt_3,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_3,qwen/qwen-2.5-7b-instruct,e91353a8c4dde03994b2cbfb5521172e,Gemma-3-12B,English (United States),coherence,7,6,6,openrouter_aspect_specific_prompt_full_english_3.csv,prompt_3,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_3,qwen/qwen-2.5-7b-instruct,dff06d843446af8648fc9ff9afacb718,Qwen2,English (United States),coherence,7,6,6,openrouter_aspect_specific_prompt_full_english_3.csv,prompt_3,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_3,qwen/qwen-2.5-7b-instruct,63d411be4c5a409e108fbdce6e3f8689,Mistral-7B,English (United States),coherence,7,6,6,openrouter_aspect_specific_prompt_full_english_3.csv,prompt_3,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_3,qwen/qwen-2.5-7b-instruct,63d411be4c5a409e108fbdce6e3f8689,Llama-3,English (United States),coherence,7,7,7,openrouter_aspect_specific_prompt_full_english_3.csv,prompt_3,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_3,qwen/qwen-2.5-7b-instruct,177682e7e6b3b0b5e4ad47b2fcaa4451,Llama-4-Maverick,English (United States),coherence,7,7,7,openrouter_aspect_specific_prompt_full_english_3.csv,prompt_3,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_3,qwen/qwen-2.5-7b-instruct,dff06d843446af8648fc9ff9afacb718,AyaExpanse-32B,English (United States),coherence,7,6,6,openrouter_aspect_specific_prompt_full_english_3.csv,prompt_3,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_3,qwen/qwen-2.5-7b-instruct,e164924261a2ff3dddb8d1e0b4e5fdb6,CommandR7B,English (United States),coherence,7,7,7,openrouter_aspect_specific_prompt_full_english_3.csv,prompt_3,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_3,qwen/qwen-2.5-7b-instruct,13ae1b97872d056d111cbf8dfd1617c2,Llama-3,English (United States),coherence,7,6,6,openrouter_aspect_specific_prompt_full_english_3.csv,prompt_3,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_3,qwen/qwen-2.5-7b-instruct,729ece24c8d479efaf9f43a78bcdf42f,CommandA,English (United States),coherence,7,7,7,openrouter_aspect_specific_prompt_full_english_3.csv,prompt_3,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_3,qwen/qwen-2.5-7b-instruct,f188e8e224ad837ca63d8472c69cf931,Qwen2,English (United States),coherence,7,7,7,openrouter_aspect_specific_prompt_full_english_3.csv,prompt_3,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
prompt_3,qwen/qwen-2.5-7b-instruct,fd3d2779b04a00f64e86ebda4403eb34,Gemma-3-12B,English (United States),coherence,7,4,4,openrouter_aspect_specific_prompt_full_english_3.csv,prompt_3,openrouter_qwen/qwen-2.5-7b-instruct_aspect_specific_rubric_prompt
